# ------------------------------
# XFoil Interface for Python
# ------------------------------
# 
# Airfoil,root
# Reynolds number,1300000.0
# Ncrit,9.0
# Mach,0.0
# n_node,250
# max_iter, 300
# ------------------------------
# alpha_deg, cl, cd, cm, cpmin, top_xtr, bot_xtr
9.500000000000000000e+00 1.421784520149230957e+00 1.474922616034746170e-02 -8.569007366895675659e-02 -5.130337238311767578e+00 6.999999880790710449e-01 1.999999955296516418e-02
9.600000000000001421e+00 1.430676102638244629e+00 1.492742076516151428e-02 -8.540932089090347290e-02 -5.257992267608642578e+00 6.999999880790710449e-01 1.999999955296516418e-02
9.700000000000002842e+00 1.439290165901184082e+00 1.512869819998741150e-02 -8.508344739675521851e-02 -5.384666442871093750e+00 6.999999880790710449e-01 1.999999955296516418e-02
9.800000000000000711e+00 1.447544455528259277e+00 1.536133419722318649e-02 -8.469251543283462524e-02 -5.509075164794921875e+00 6.999999880790710449e-01 1.999999955296516418e-02
9.900000000000002132e+00 1.456879734992980957e+00 1.548661291599273682e-02 -8.447685837745666504e-02 -5.643788814544677734e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.000000000000000000e+01 1.465974092483520508e+00 1.563068293035030365e-02 -8.422569930553436279e-02 -5.778058052062988281e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.010000000000000142e+01 1.474813938140869141e+00 1.579378917813301086e-02 -8.393930643796920776e-02 -5.911892414093017578e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.020000000000000284e+01 1.483342647552490234e+00 1.598047092556953430e-02 -8.360905945301055908e-02 -6.044792175292968750e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.030000000000000071e+01 1.491538524627685547e+00 1.619262434542179108e-02 -8.322851359844207764e-02 -6.176302433013916016e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.040000000000000213e+01 1.499342203140258789e+00 1.643626764416694641e-02 -8.277994394302368164e-02 -6.305143833160400391e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.050000000000000000e+01 1.507727026939392090e+00 1.662237383425235748e-02 -8.242174983024597168e-02 -6.439998149871826172e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.060000000000000142e+01 1.516511678695678711e+00 1.676777936518192291e-02 -8.213023096323013306e-02 -6.579883575439453125e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.070000000000000284e+01 1.524984240531921387e+00 1.693580299615859985e-02 -8.179273456335067749e-02 -6.718549728393554688e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.080000000000000071e+01 1.533171415328979492e+00 1.712319627404212952e-02 -8.141476660966873169e-02 -6.856281757354736328e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.090000000000000213e+01 1.541013240814208984e+00 1.733405701816082001e-02 -8.098774403333663940e-02 -6.992555618286132812e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.100000000000000000e+01 1.548484683036804199e+00 1.757015846669673920e-02 -8.050487190485000610e-02 -7.126848220825195312e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.110000000000000142e+01 1.555518150329589844e+00 1.783717609941959381e-02 -7.994871586561203003e-02 -7.257793426513671875e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.120000000000000284e+01 1.563149690628051758e+00 1.804735884070396423e-02 -7.948400080204010010e-02 -7.395037174224853516e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.130000000000000071e+01 1.571248173713684082e+00 1.821260340511798859e-02 -7.909530401229858398e-02 -7.538047313690185547e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.140000000000000213e+01 1.578963518142700195e+00 1.840137317776679993e-02 -7.864912599325180054e-02 -7.678989410400390625e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.150000000000000000e+01 1.586284995079040527e+00 1.860994473099708557e-02 -7.814264297485351562e-02 -7.817863941192626953e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.160000000000000142e+01 1.592968583106994629e+00 1.883606985211372375e-02 -7.752633839845657349e-02 -7.952849864959716797e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.170000000000000284e+01 1.598751306533813477e+00 1.908328384160995483e-02 -7.674849778413772583e-02 -8.081639289855957031e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.180000000000000071e+01 1.604151606559753418e+00 1.935789920389652252e-02 -7.591657340526580811e-02 -8.207572937011718750e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.190000000000000213e+01 1.609040975570678711e+00 1.966871321201324463e-02 -7.500962913036346436e-02 -8.328784942626953125e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.200000000000000000e+01 1.615719079971313477e+00 1.985892280936241150e-02 -7.439456135034561157e-02 -8.467658042907714844e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.210000000000000142e+01 1.622045636177062988e+00 2.007243037223815918e-02 -7.373541593551635742e-02 -8.604323387145996094e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.220000000000000284e+01 1.627979516983032227e+00 2.031264826655387878e-02 -7.302997261285781860e-02 -8.738472938537597656e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.230000000000000071e+01 1.633562326431274414e+00 2.057754434645175934e-02 -7.228738069534301758e-02 -8.870515823364257812e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.240000000000000213e+01 1.638732790946960449e+00 2.087080851197242737e-02 -7.150066643953323364e-02 -8.999863624572753906e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.250000000000000000e+01 1.643450379371643066e+00 2.119832858443260193e-02 -7.066557556390762329e-02 -9.125762939453125000e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.260000000000000142e+01 1.647660374641418457e+00 2.156328596174716949e-02 -6.976959854364395142e-02 -9.246768951416015625e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.270000000000000284e+01 1.652658224105834961e+00 2.187632210552692413e-02 -6.899745762348175049e-02 -9.375456809997558594e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.280000000000000071e+01 1.658242464065551758e+00 2.214980870485305786e-02 -6.832239776849746704e-02 -9.510965347290039062e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.290000000000000213e+01 1.663371562957763672e+00 2.245603501796722412e-02 -6.760124117136001587e-02 -9.643113136291503906e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.300000000000000000e+01 1.668113350868225098e+00 2.279407717287540436e-02 -6.684801727533340454e-02 -9.772555351257324219e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.310000000000000142e+01 1.672319769859313965e+00 2.317358180880546570e-02 -6.604574620723724365e-02 -9.897847175598144531e+00 6.999999880790710449e-01 1.999999955296516418e-02
1.320000000000000284e+01 1.676006674766540527e+00 2.359417080879211426e-02 -6.519679725170135498e-02 -1.001868724822998047e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.330000000000000071e+01 1.679092526435852051e+00 2.406736277043819427e-02 -6.429028511047363281e-02 -1.013279438018798828e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.340000000000000213e+01 1.683561325073242188e+00 2.444214001297950745e-02 -6.357096135616302490e-02 -1.026100254058837891e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.350000000000000000e+01 1.688087344169616699e+00 2.481400407850742340e-02 -6.287683546543121338e-02 -1.039090251922607422e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.360000000000000142e+01 1.692186713218688965e+00 2.522311732172966003e-02 -6.215325742959976196e-02 -1.051739883422851562e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.370000000000000284e+01 1.695877909660339355e+00 2.566930092871189117e-02 -6.140699237585067749e-02 -1.064074516296386719e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.380000000000000071e+01 1.699089050292968750e+00 2.615786902606487274e-02 -6.063095480203628540e-02 -1.076008224487304688e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.390000000000000213e+01 1.701698422431945801e+00 2.669915743172168732e-02 -5.981247872114181519e-02 -1.087351036071777344e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.400000000000000000e+01 1.703603029251098633e+00 2.730717509984970093e-02 -5.894451215863227844e-02 -1.097842025756835938e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.410000000000000142e+01 1.706894874572753906e+00 2.781237289309501648e-02 -5.824461951851844788e-02 -1.109801006317138672e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.420000000000000284e+01 1.710519433021545410e+00 2.829360216856002808e-02 -5.759992450475692749e-02 -1.122228336334228516e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.430000000000000071e+01 1.713704109191894531e+00 2.881591208279132843e-02 -5.693463236093521118e-02 -1.134267330169677734e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.440000000000000213e+01 1.716525316238403320e+00 2.937617897987365723e-02 -5.626164004206657410e-02 -1.146003532409667969e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.450000000000000000e+01 1.718991398811340332e+00 2.997577935457229614e-02 -5.558546259999275208e-02 -1.157440757751464844e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.460000000000000142e+01 1.721061825752258301e+00 3.061742521822452545e-02 -5.490365251898765564e-02 -1.168516635894775391e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.470000000000000284e+01 1.722576975822448730e+00 3.131327778100967407e-02 -5.420201644301414490e-02 -1.179012680053710938e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.480000000000000071e+01 1.723368287086486816e+00 3.208587691187858582e-02 -5.347435548901557922e-02 -1.188630008697509766e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.490000000000000213e+01 1.723152518272399902e+00 3.296658024191856384e-02 -5.270918458700180054e-02 -1.196913814544677734e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.500000000000000000e+01 1.725813865661621094e+00 3.359422832727432251e-02 -5.218822136521339417e-02 -1.208621501922607422e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.510000000000000142e+01 1.728160023689270020e+00 3.425831347703933716e-02 -5.166915804147720337e-02 -1.220026588439941406e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.520000000000000284e+01 1.730123877525329590e+00 3.496309742331504822e-02 -5.114945769309997559e-02 -1.231060695648193359e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.530000000000000071e+01 1.731788039207458496e+00 3.570741042494773865e-02 -5.064046382904052734e-02 -1.241816234588623047e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.540000000000000213e+01 1.733104228973388672e+00 3.649594634771347046e-02 -5.014182627201080322e-02 -1.252236080169677734e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.550000000000000000e+01 1.734093070030212402e+00 3.732838481664657593e-02 -4.965795204043388367e-02 -1.262344264984130859e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.560000000000000142e+01 1.734761714935302734e+00 3.820440173149108887e-02 -4.919045418500900269e-02 -1.272143840789794922e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.570000000000000284e+01 1.735017299652099609e+00 3.912683948874473572e-02 -4.873222857713699341e-02 -1.281521511077880859e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.580000000000000071e+01 1.734859943389892578e+00 4.010776057839393616e-02 -4.829245805740356445e-02 -1.290433692932128906e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.590000000000000213e+01 1.734117150306701660e+00 4.116531461477279663e-02 -4.786880686879158020e-02 -1.298628997802734375e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.600000000000000000e+01 1.732634067535400391e+00 4.232050478458404541e-02 -4.746289178729057312e-02 -1.305856418609619141e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.610000000000000142e+01 1.730228066444396973e+00 4.359621554613113403e-02 -4.707710817456245422e-02 -1.311838817596435547e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.620000000000000284e+01 1.727001309394836426e+00 4.497860744595527649e-02 -4.671866819262504578e-02 -1.316706657409667969e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.630000000000000071e+01 1.727282881736755371e+00 4.599098116159439087e-02 -4.648726060986518860e-02 -1.326025199890136719e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.640000000000000213e+01 1.727160215377807617e+00 4.706168919801712036e-02 -4.627944529056549072e-02 -1.334864616394042969e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.650000000000000000e+01 1.726667523384094238e+00 4.819362983107566833e-02 -4.610130190849304199e-02 -1.343263053894042969e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.660000000000000142e+01 1.725844144821166992e+00 4.937882721424102783e-02 -4.595592617988586426e-02 -1.351268863677978516e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.670000000000000284e+01 1.724741220474243164e+00 5.062167719006538391e-02 -4.584868624806404114e-02 -1.358938121795654297e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.680000000000000071e+01 1.723312854766845703e+00 5.191502720117568970e-02 -4.577368497848510742e-02 -1.366230201721191406e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.690000000000000213e+01 1.721629619598388672e+00 5.326077714562416077e-02 -4.573991894721984863e-02 -1.373728656768798828e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.700000000000000000e+01 1.719727516174316406e+00 5.466059595346450806e-02 -4.575191810727119446e-02 -1.381472015380859375e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.710000000000000142e+01 1.717583537101745605e+00 5.611664429306983948e-02 -4.580973461270332336e-02 -1.388889884948730469e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.720000000000000284e+01 1.715128183364868164e+00 5.763585865497589111e-02 -4.591549560427665710e-02 -1.395882892608642578e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.730000000000000071e+01 1.712291002273559570e+00 5.922719463706016541e-02 -4.606854543089866638e-02 -1.402352523803710938e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.740000000000000213e+01 1.709082365036010742e+00 6.088827177882194519e-02 -4.626859724521636963e-02 -1.408305454254150391e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.750000000000000000e+01 1.705530047416687012e+00 6.262128055095672607e-02 -4.652162641286849976e-02 -1.413761329650878906e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.760000000000000142e+01 1.701638460159301758e+00 6.442891061305999756e-02 -4.683159664273262024e-02 -1.418710136413574219e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.770000000000000284e+01 1.697417736053466797e+00 6.631740927696228027e-02 -4.720269516110420227e-02 -1.423145866394042969e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.780000000000000071e+01 1.692782521247863770e+00 6.829174607992172241e-02 -4.763689264655113220e-02 -1.426946449279785156e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.790000000000000213e+01 1.687700986862182617e+00 7.036215066909790039e-02 -4.813735187053680420e-02 -1.430053234100341797e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.800000000000000000e+01 1.682110786437988281e+00 7.253079861402511597e-02 -4.870156943798065186e-02 -1.432369327545166016e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.810000000000000142e+01 1.676074028015136719e+00 7.479810714721679688e-02 -4.933704063296318054e-02 -1.433953571319580078e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.820000000000000284e+01 1.669573307037353516e+00 7.718025892972946167e-02 -5.005699396133422852e-02 -1.434756755828857422e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.830000000000000071e+01 1.662668108940124512e+00 7.965553551912307739e-02 -5.085218325257301331e-02 -1.434848403930664062e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.840000000000000213e+01 1.655328035354614258e+00 8.224256336688995361e-02 -5.173281207680702209e-02 -1.434165763854980469e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.850000000000000000e+01 1.647548079490661621e+00 8.492892980575561523e-02 -5.268636718392372131e-02 -1.432703208923339844e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.860000000000000142e+01 1.639389753341674805e+00 8.771340548992156982e-02 -5.371756106615066528e-02 -1.430520248413085938e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.870000000000000284e+01 1.630875468254089355e+00 9.058281779289245605e-02 -5.482863262295722961e-02 -1.427628803253173828e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.880000000000000071e+01 1.622117877006530762e+00 9.356086701154708862e-02 -5.602930858731269836e-02 -1.424139976501464844e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.890000000000000213e+01 1.613107323646545410e+00 9.661358594894409180e-02 -5.730618909001350403e-02 -1.420043373107910156e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.900000000000000000e+01 1.603812575340270996e+00 9.974560141563415527e-02 -5.865781754255294800e-02 -1.415282726287841797e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.910000000000000142e+01 1.594336152076721191e+00 1.029423475265502930e-01 -6.007338315248489380e-02 -1.409983825683593750e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.920000000000000284e+01 1.584673285484313965e+00 1.062227636575698853e-01 -6.157599017024040222e-02 -1.404081821441650391e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.930000000000000071e+01 1.574914813041687012e+00 1.095610633492469788e-01 -6.315281242132186890e-02 -1.397688770294189453e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.940000000000000213e+01 1.565017819404602051e+00 1.129587814211845398e-01 -6.481018662452697754e-02 -1.390711212158203125e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.950000000000000000e+01 1.554996132850646973e+00 1.164263188838958740e-01 -6.654577702283859253e-02 -1.383142948150634766e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.960000000000000142e+01 1.544851183891296387e+00 1.199390515685081482e-01 -6.834361702203750610e-02 -1.374987792968750000e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.970000000000000284e+01 1.534555077552795410e+00 1.235344335436820984e-01 -7.023608684539794922e-02 -1.366108798980712891e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.980000000000000071e+01 1.524207472801208496e+00 1.271800696849822998e-01 -7.221179455518722534e-02 -1.356627845764160156e+01 6.999999880790710449e-01 1.999999955296516418e-02
1.990000000000000213e+01 1.513734459877014160e+00 1.309070289134979248e-01 -7.428627461194992065e-02 -1.346373176574707031e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.000000000000000000e+01 1.503111958503723145e+00 1.347256451845169067e-01 -7.646330446004867554e-02 -1.335260009765625000e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.010000000000000142e+01 1.492332220077514648e+00 1.385939717292785645e-01 -7.871618866920471191e-02 -1.323305225372314453e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.020000000000000284e+01 1.481235861778259277e+00 1.425549536943435669e-01 -8.108244836330413818e-02 -1.310139083862304688e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.030000000000000071e+01 1.470099210739135742e+00 1.465999335050582886e-01 -8.355032652616500854e-02 -1.296149063110351562e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.040000000000000213e+01 1.458738088607788086e+00 1.507652699947357178e-01 -8.614894747734069824e-02 -1.280941390991210938e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.050000000000000000e+01 1.447244763374328613e+00 1.549656838178634644e-01 -8.885490149259567261e-02 -1.264678668975830078e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.060000000000000142e+01 1.435679197311401367e+00 1.592942178249359131e-01 -9.167923033237457275e-02 -1.247384071350097656e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.070000000000000284e+01 1.424342155456542969e+00 1.636054366827011108e-01 -9.454073756933212280e-02 -1.229769134521484375e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.080000000000000071e+01 1.413008928298950195e+00 1.679153591394424438e-01 -9.748501330614089966e-02 -1.211309623718261719e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.090000000000000213e+01 1.402130842208862305e+00 1.722400039434432983e-01 -1.004691496491432190e-01 -1.192840957641601562e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.100000000000000000e+01 1.391943216323852539e+00 1.764719039201736450e-01 -1.034386083483695984e-01 -1.174930572509765625e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.110000000000000142e+01 1.382561087608337402e+00 1.805477440357208252e-01 -1.063568741083145142e-01 -1.157917785644531250e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.120000000000000284e+01 1.374128937721252441e+00 1.844488978385925293e-01 -1.091854646801948547e-01 -1.142224502563476562e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.130000000000000071e+01 1.366148114204406738e+00 1.883130967617034912e-01 -1.120053231716156006e-01 -1.126736927032470703e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.140000000000000213e+01 1.358838796615600586e+00 1.920329481363296509e-01 -1.147577315568923950e-01 -1.112075519561767578e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.150000000000000000e+01 1.353060960769653320e+00 1.953910887241363525e-01 -1.172496080398559570e-01 -1.100593852996826172e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.160000000000000142e+01 1.346936941146850586e+00 1.988737285137176514e-01 -1.198519617319107056e-01 -1.087546348571777344e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.170000000000000284e+01 1.342498898506164551e+00 2.019284963607788086e-01 -1.221538707613945007e-01 -1.078298473358154297e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.180000000000000071e+01 1.337492346763610840e+00 2.051881998777389526e-01 -1.246170401573181152e-01 -1.066868114471435547e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.190000000000000213e+01 1.334026336669921875e+00 2.080827504396438599e-01 -1.267963051795959473e-01 -1.059102153778076172e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.200000000000000000e+01 1.330290198326110840e+00 2.109766751527786255e-01 -1.290596425533294678e-01 -1.050055789947509766e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.210000000000000142e+01 1.327163457870483398e+00 2.138149589300155640e-01 -1.312280446290969849e-01 -1.042200279235839844e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.220000000000000284e+01 1.324880599975585938e+00 2.164187431335449219e-01 -1.332360953092575073e-01 -1.036405944824218750e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.230000000000000426e+01 1.322244763374328613e+00 2.190963476896286011e-01 -1.353476494550704956e-01 -1.029089069366455078e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.239999999999999858e+01 1.319870829582214355e+00 2.217882871627807617e-01 -1.374280899763107300e-01 -1.022077751159667969e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.250000000000000000e+01 1.318328619003295898e+00 2.241992950439453125e-01 -1.393356025218963623e-01 -1.017325687408447266e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.260000000000000142e+01 1.317080974578857422e+00 2.265445888042449951e-01 -1.411917209625244141e-01 -1.013170242309570312e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.270000000000000284e+01 1.315246820449829102e+00 2.290886491537094116e-01 -1.432111263275146484e-01 -1.006643390655517578e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.280000000000000426e+01 1.313887715339660645e+00 2.315213680267333984e-01 -1.451366245746612549e-01 -1.001304054260253906e+01 6.999999880790710449e-01 1.999999955296516418e-02
2.289999999999999858e+01 1.313227891921997070e+00 2.337116152048110962e-01 -1.469030082225799561e-01 -9.980572700500488281e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.300000000000000000e+01 1.312795996665954590e+00 2.358298152685165405e-01 -1.486297547817230225e-01 -9.953066825866699219e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.310000000000000142e+01 1.312578201293945312e+00 2.378831952810287476e-01 -1.503182649612426758e-01 -9.930163383483886719e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.320000000000000284e+01 1.312698721885681152e+00 2.398156523704528809e-01 -1.519274562597274780e-01 -9.916594505310058594e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.330000000000000426e+01 1.313196182250976562e+00 2.416000217199325562e-01 -1.534496247768402100e-01 -9.913426399230957031e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.339999999999999858e+01 1.312496304512023926e+00 2.438683509826660156e-01 -1.552801430225372314e-01 -9.862682342529296875e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.350000000000000000e+01 1.312186837196350098e+00 2.460280805826187134e-01 -1.570192128419876099e-01 -9.824195861816406250e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.360000000000000142e+01 1.312229275703430176e+00 2.480460554361343384e-01 -1.586742997169494629e-01 -9.796813964843750000e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.370000000000000284e+01 1.312415599822998047e+00 2.500237226486206055e-01 -1.602982729673385620e-01 -9.772409439086914062e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.380000000000000426e+01 1.312547326087951660e+00 2.520434856414794922e-01 -1.619519889354705811e-01 -9.742786407470703125e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.389999999999999858e+01 1.312121629714965820e+00 2.543058395385742188e-01 -1.637792885303497314e-01 -9.685446739196777344e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.400000000000000000e+01 1.311668872833251953e+00 2.566100060939788818e-01 -1.656313985586166382e-01 -9.622185707092285156e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.410000000000000142e+01 1.311854958534240723e+00 2.586504220962524414e-01 -1.673106253147125244e-01 -9.583818435668945312e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.420000000000000284e+01 1.312184453010559082e+00 2.606557905673980713e-01 -1.689630150794982910e-01 -9.548792839050292969e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.430000000000000426e+01 1.312472224235534668e+00 2.627063691616058350e-01 -1.706424355506896973e-01 -9.508314132690429688e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.439999999999999858e+01 1.312611341476440430e+00 2.648403942584991455e-01 -1.723818778991699219e-01 -9.456638336181640625e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.450000000000000000e+01 1.311753988265991211e+00 2.674399316310882568e-01 -1.744396388530731201e-01 -9.348070144653320312e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.460000000000000142e+01 1.311682939529418945e+00 2.697237730026245117e-01 -1.762762814760208130e-01 -9.274122238159179688e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.470000000000000284e+01 1.311934709548950195e+00 2.718676030635833740e-01 -1.780282407999038696e-01 -9.213031768798828125e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.480000000000000426e+01 1.312175512313842773e+00 2.740449011325836182e-01 -1.798003762960433960e-01 -9.146651268005371094e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.489999999999999858e+01 1.312252283096313477e+00 2.763862311840057373e-01 -1.816409230232238770e-01 -9.064989089965820312e+00 6.999999880790710449e-01 1.999999955296516418e-02
2.500000000000000000e+01 1.310497283935546875e+00 2.797278165817260742e-01 -1.841272860765457153e-01 -8.858839988708496094e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.500000000000000000e+01 1.310497283935546875e+00 2.797278165817260742e-01 -1.841272860765457153e-01 -8.858839988708496094e+00 6.999999880790710449e-01 1.999999955296516418e-02
